Año,Mes,CCAA,Producto,CONSUMO X CAPITA,GASTO X CAPITA,PENETRACION (%),PRECIO MEDIO kg ó litros,VALOR (Miles Euros),VOLUMEN (Miles kg ó litros)
2019,Diciembre,Castilla Leon,CIRUELAS,0.02,0.03,6.59,1.72,74.72,43.39
2019,Diciembre,Castilla Leon,CEREZAS,0.01,0.03,0.91,3.28,76.34,23.26
2019,Diciembre,Castilla Leon,UVAS,0.18,0.47,43.49,2.54,1122.32,442.27
2019,Diciembre,Castilla Leon,KIWI,0.27,0.81,37.81,3.04,1950.22,642.41
2019,Diciembre,Castilla Leon,AGUACATE,0.13,0.44,32.63,3.30,1050.69,318.27
2019,Diciembre,Castilla Leon,PIÑA,0.37,0.46,32.52,1.24,1098.36,885.99
2019,Diciembre,Castilla Leon,OTRAS FRUTAS FRESCAS,0.60,1.22,57.59,2.03,2944.10,1448.24
2019,Diciembre,Castilla Leon,POMELO,0.01,0.02,1.42,1.65,52.23,31.71
2019,Diciembre,Castilla Leon,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2019,Diciembre,Castilla Leon,MANGO,0.06,0.14,11.73,2.25,324.53,144.12
2019,Diciembre,Castilla Leon,FRUTAS IV GAMA,0.23,0.41,22.23,1.77,995.52,562.07
2019,Diciembre,Galicia,TOTAL PATATAS,2.26,1.98,64.33,0.88,5389.61,6140.20
2019,Diciembre,Galicia,PATATAS FRESCAS,1.78,1.50,46.56,0.84,4085.64,4837.50
2019,Diciembre,Galicia,PATATAS CONGELADAS,0.08,0.09,8.84,1.23,251.84,204.01
2019,Diciembre,Galicia,PATATAS PROCESADAS,0.08,0.39,33.42,4.79,1052.13,219.74
2019,Diciembre,Galicia,PATATAS FRITAS,0.06,0.35,32.19,6.25,944.12,151.10
2019,Diciembre,Galicia,T.HORTALIZAS FRESCAS,3.50,6.60,93.93,1.89,17919.82,9502.87
2019,Diciembre,Galicia,TOMATES,0.49,0.97,65.25,1.97,2622.84,1333.02
2019,Diciembre,Galicia,CEBOLLAS,0.42,0.54,45.60,1.30,1462.88,1127.54
2019,Diciembre,Galicia,AJOS,0.06,0.27,39.49,4.19,728.14,173.65
2019,Diciembre,Galicia,COLES,0.33,0.37,38.19,1.11,1006.89,904.45
2019,Diciembre,Galicia,PEPINOS,0.03,0.05,11.29,1.61,124.24,76.94
2019,Diciembre,Galicia,JUDIAS VERDES,0.08,0.25,22.41,3.06,678.04,221.43
2019,Diciembre,Galicia,PIMIENTOS,0.23,0.50,50.50,2.19,1365.85,625.10
2019,Diciembre,Galicia,CHAMPIÑONES+O.SETAS,0.07,0.31,26.17,4.30,831.13,193.28
2019,Diciembre,Galicia,LECHUGA/ESC./ENDIVIA,0.38,0.96,55.24,2.55,2610.71,1025.72
2019,Diciembre,Galicia,ESPARRAGOS,0.02,0.06,4.53,4.05,167.10,41.24
2019,Diciembre,Galicia,VERDURAS DE HOJA,0.09,0.22,15.18,2.43,608.59,250.53
2019,Diciembre,Galicia,BERENJENAS,0.05,0.08,13.69,1.75,217.79,124.77
2019,Diciembre,Galicia,ZANAHORIAS,0.26,0.25,50.65,0.96,670.96,699.59
2019,Diciembre,Galicia,CALABACINES,0.14,0.22,33.86,1.54,597.54,388.27
2019,Diciembre,Galicia,OTR.HORTALIZAS/VERD.,0.85,1.56,66.86,1.82,4227.13,2317.33
2019,Diciembre,Galicia,BROCOLI,0.33,0.39,26.40,1.18,1056.40,898.23
2019,Diciembre,Galicia,ALCACHOFAS,0.01,0.02,3.46,2.14,67.16,31.38
2019,Diciembre,Galicia,APIO,0.05,0.07,5.84,1.28,176.82,138.05
2019,Diciembre,Galicia,COLIFLOR,0.06,0.09,8.87,1.50,231.43,154.21
2019,Diciembre,Galicia,VERD./HORT. IV GAMA,0.34,0.96,50.08,2.80,2602.89,928.48
2019,Diciembre,Galicia,PUERRO,0.07,0.20,28.10,2.87,540.33,188.07
2019,Diciembre,Galicia,T.FRUTAS FRESCAS,7.31,11.83,94.51,1.62,32119.60,19850.56
2019,Diciembre,Galicia,NARANJAS,1.69,1.72,55.33,1.01,4666.01,4597.77
2019,Diciembre,Galicia,MANDARINAS,1.01,1.52,59.87,1.51,4134.20,2737.77
2019,Diciembre,Galicia,LIMONES,0.30,0.41,44.77,1.39,1114.39,803.82
2019,Diciembre,Galicia,PLATANOS,1.10,2.05,77.12,1.87,5578.93,2979.98
2019,Diciembre,Galicia,MANZANAS,0.95,1.37,62.45,1.43,3708.77,2588.06
2019,Diciembre,Galicia,PERAS,0.35,0.55,37.99,1.56,1494.46,958.04
2019,Diciembre,Galicia,MELOCOTONES,0.00,0.00,0.32,5.25,5.31,1.01
2019,Diciembre,Galicia,NECTARINAS,0.01,0.03,3.37,2.06,73.53,35.75
2019,Diciembre,Galicia,ALBARICOQUES,0.01,0.01,2.40,1.32,36.97,27.99
2019,Diciembre,Galicia,FRESAS/FRESON,0.01,0.05,5.57,5.20,125.56,24.16
2019,Diciembre,Galicia,MELON,0.11,0.17,8.18,1.53,450.36,294.01
2019,Diciembre,Galicia,SANDIA,0.01,0.01,0.67,1.68,38.14,22.70
2019,Diciembre,Galicia,CIRUELAS,0.01,0.02,3.52,1.64,57.68,35.15
2019,Diciembre,Galicia,CEREZAS,0.00,0.00,0.38,6.00,7.80,1.30
2019,Diciembre,Galicia,UVAS,0.32,0.84,40.43,2.62,2282.62,871.77
2019,Diciembre,Galicia,KIWI,0.37,0.97,38.41,2.61,2628.80,1005.95
2019,Diciembre,Galicia,AGUACATE,0.11,0.37,25.19,3.40,993.64,292.58
2019,Diciembre,Galicia,PIÑA,0.39,0.55,33.53,1.42,1496.62,1051.32
2019,Diciembre,Galicia,OTRAS FRUTAS FRESCAS,0.56,1.19,48.05,2.12,3225.79,1521.42
2019,Diciembre,Galicia,POMELO,0.04,0.06,5.39,1.64,172.06,104.67
2019,Diciembre,Galicia,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2019,Diciembre,Galicia,MANGO,0.05,0.12,8.59,2.70,333.09,123.41
2019,Diciembre,Galicia,FRUTAS IV GAMA,0.26,0.46,18.83,1.76,1243.31,707.48
2019,Diciembre,Asturias,TOTAL PATATAS,2.18,1.96,65.26,0.90,2105.16,2344.50
2019,Diciembre,Asturias,PATATAS FRESCAS,1.72,1.44,56.08,0.84,1542.56,1843.79
2019,Diciembre,Asturias,PATATAS CONGELADAS,0.07,0.10,8.94,1.42,111.48,78.56
2019,Diciembre,Asturias,PATATAS PROCESADAS,0.08,0.42,29.16,5.34,451.12,84.43
2019,Diciembre,Asturias,PATATAS FRITAS,0.05,0.37,26.21,7.65,402.13,52.55
2019,Diciembre,Asturias,T.HORTALIZAS FRESCAS,2.85,5.78,95.63,2.03,6212.25,3066.24
2019,Diciembre,Asturias,TOMATES,0.43,0.83,67.47,1.94,892.72,459.82
2019,Diciembre,Asturias,CEBOLLAS,0.51,0.68,64.74,1.32,728.09,550.37
2019,Diciembre,Asturias,AJOS,0.06,0.27,35.37,4.88,294.63,60.39
2019,Diciembre,Asturias,COLES,0.10,0.13,14.38,1.24,139.21,112.05
2019,Diciembre,Asturias,PEPINOS,0.05,0.07,9.19,1.57,79.53,50.79
2019,Diciembre,Asturias,JUDIAS VERDES,0.08,0.26,19.73,3.13,277.42,88.49
2019,Diciembre,Asturias,PIMIENTOS,0.30,0.66,56.71,2.16,708.03,327.16
2019,Diciembre,Asturias,CHAMPIÑONES+O.SETAS,0.08,0.29,29.90,3.76,309.09,82.19
2019,Diciembre,Asturias,LECHUGA/ESC./ENDIVIA,0.19,0.55,54.43,2.91,589.23,202.17
2019,Diciembre,Asturias,ESPARRAGOS,0.00,0.01,0.79,1.54,8.02,5.22
2019,Diciembre,Asturias,VERDURAS DE HOJA,0.07,0.13,13.89,1.93,143.64,74.51
2019,Diciembre,Asturias,BERENJENAS,0.05,0.08,20.48,1.62,91.26,56.25
2019,Diciembre,Asturias,ZANAHORIAS,0.21,0.20,52.43,0.93,211.59,228.66
2019,Diciembre,Asturias,CALABACINES,0.24,0.36,39.70,1.50,385.32,257.24
2019,Diciembre,Asturias,OTR.HORTALIZAS/VERD.,0.48,1.26,74.78,2.65,1354.47,510.92
2019,Diciembre,Asturias,BROCOLI,0.06,0.16,18.74,2.59,174.08,67.25
2019,Diciembre,Asturias,ALCACHOFAS,0.02,0.03,6.34,2.21,36.51,16.51
2019,Diciembre,Asturias,APIO,0.03,0.04,8.26,1.50,44.63,29.82
2019,Diciembre,Asturias,COLIFLOR,0.02,0.03,4.11,1.36,30.67,22.47
2019,Diciembre,Asturias,VERD./HORT. IV GAMA,0.27,0.89,58.14,3.27,956.68,292.52
2019,Diciembre,Asturias,PUERRO,0.09,0.29,34.55,3.12,309.53,99.30
2019,Diciembre,Asturias,T.FRUTAS FRESCAS,6.82,10.66,97.22,1.56,11452.22,7333.89
2019,Diciembre,Asturias,NARANJAS,1.96,1.86,61.04,0.95,1996.64,2108.76
2019,Diciembre,Asturias,MANDARINAS,0.84,1.31,61.25,1.55,1405.59,907.30
2019,Diciembre,Asturias,LIMONES,0.17,0.30,35.89,1.79,323.98,181.26
2019,Diciembre,Asturias,PLATANOS,1.11,1.90,78.84,1.70,2039.07,1198.16
2019,Diciembre,Asturias,MANZANAS,0.70,0.96,61.06,1.37,1034.80,754.64
2019,Diciembre,Asturias,PERAS,0.28,0.46,36.60,1.65,492.66,297.78
2019,Diciembre,Asturias,MELOCOTONES,0.00,0.00,0.85,2.53,3.80,1.50
2019,Diciembre,Asturias,NECTARINAS,0.02,0.13,2.26,7.93,141.60,17.85
2019,Diciembre,Asturias,ALBARICOQUES,0.01,0.01,0.54,1.19,6.96,5.84
2019,Diciembre,Asturias,FRESAS/FRESON,0.06,0.27,8.54,4.51,286.55,63.60
2019,Diciembre,Asturias,MELON,0.16,0.24,10.77,1.55,259.28,167.69
2019,Diciembre,Asturias,SANDIA,0.01,0.02,1.97,1.65,23.07,14.01
2019,Diciembre,Asturias,CIRUELAS,0.01,0.02,4.02,1.49,18.55,12.44
2019,Diciembre,Asturias,CEREZAS,0.01,0.04,3.37,4.76,41.23,8.66
2019,Diciembre,Asturias,UVAS,0.30,0.71,53.78,2.36,764.30,324.43
2019,Diciembre,Asturias,KIWI,0.25,0.73,38.86,2.86,783.56,273.86
2019,Diciembre,Asturias,AGUACATE,0.06,0.26,11.99,4.08,274.60,67.25
2019,Diciembre,Asturias,PIÑA,0.38,0.50,35.35,1.31,539.40,411.68
2019,Diciembre,Asturias,OTRAS FRUTAS FRESCAS,0.48,0.95,48.19,1.97,1016.58,517.16
2019,Diciembre,Asturias,POMELO,0.02,0.05,4.72,2.07,52.47,25.34
2019,Diciembre,Asturias,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2019,Diciembre,Asturias,MANGO,0.06,0.16,13.89,2.68,169.18,63.10
2019,Diciembre,Asturias,FRUTAS IV GAMA,0.21,0.33,24.55,1.59,351.86,221.60
2019,Diciembre,Cantabria,TOTAL PATATAS,2.50,2.63,78.39,1.05,1479.67,1408.15
2019,Diciembre,Cantabria,PATATAS FRESCAS,1.82,1.93,56.99,1.06,1086.15,1025.33
2019,Diciembre,Cantabria,PATATAS CONGELADAS,0.18,0.21,16.06,1.14,115.88,101.48
2019,Diciembre,Cantabria,PATATAS PROCESADAS,0.10,0.49,46.66,4.93,277.64,56.27
2019,Diciembre,Cantabria,PATATAS FRITAS,0.06,0.44,42.27,7.08,245.77,34.71
2019,Diciembre,Cantabria,T.HORTALIZAS FRESCAS,2.98,6.44,92.95,2.16,3627.58,1679.69
2019,Diciembre,Cantabria,TOMATES,0.36,0.79,53.64,2.17,444.45,204.53
2019,Diciembre,Cantabria,CEBOLLAS,0.47,0.65,64.12,1.39,368.42,264.13
2019,Diciembre,Cantabria,AJOS,0.05,0.28,37.62,5.12,157.14,30.69
2019,Diciembre,Cantabria,COLES,0.06,0.10,14.00,1.70,57.54,33.88
2019,Diciembre,Cantabria,PEPINOS,0.05,0.07,11.83,1.57,41.17,26.16
2019,Diciembre,Cantabria,JUDIAS VERDES,0.12,0.29,22.44,2.45,165.87,67.66
2019,Diciembre,Cantabria,PIMIENTOS,0.27,0.60,55.74,2.20,338.79,153.97
2019,Diciembre,Cantabria,CHAMPIÑONES+O.SETAS,0.09,0.41,36.27,4.54,232.50,51.24
2019,Diciembre,Cantabria,LECHUGA/ESC./ENDIVIA,0.21,0.55,48.27,2.62,308.47,117.56
2019,Diciembre,Cantabria,ESPARRAGOS,0.01,0.05,4.04,3.86,29.51,7.65
2019,Diciembre,Cantabria,VERDURAS DE HOJA,0.10,0.24,22.57,2.39,135.19,56.59
2019,Diciembre,Cantabria,BERENJENAS,0.07,0.13,21.02,1.81,75.76,41.81
2019,Diciembre,Cantabria,ZANAHORIAS,0.22,0.17,56.29,0.77,94.56,123.26
2019,Diciembre,Cantabria,CALABACINES,0.32,0.49,50.34,1.51,275.30,182.84
2019,Diciembre,Cantabria,OTR.HORTALIZAS/VERD.,0.56,1.60,66.99,2.84,902.91,317.73
2019,Diciembre,Cantabria,BROCOLI,0.10,0.22,17.64,2.21,122.64,55.61
2019,Diciembre,Cantabria,ALCACHOFAS,0.03,0.07,8.00,2.13,40.50,19.04
2019,Diciembre,Cantabria,APIO,0.00,0.01,2.09,2.73,6.84,2.51
2019,Diciembre,Cantabria,COLIFLOR,0.04,0.09,4.25,2.13,48.24,22.64
2019,Diciembre,Cantabria,VERD./HORT. IV GAMA,0.37,1.23,50.92,3.28,692.49,211.15
2019,Diciembre,Cantabria,PUERRO,0.13,0.51,40.19,3.83,289.60,75.61
2019,Diciembre,Cantabria,T.FRUTAS FRESCAS,6.59,10.34,97.76,1.57,5826.95,3712.75
2019,Diciembre,Cantabria,NARANJAS,2.29,2.49,69.83,1.08,1401.61,1292.67
2019,Diciembre,Cantabria,MANDARINAS,0.73,1.04,51.84,1.43,587.24,409.42
2019,Diciembre,Cantabria,LIMONES,0.14,0.25,34.61,1.77,139.22,78.74
2019,Diciembre,Cantabria,PLATANOS,0.93,1.61,79.60,1.74,907.79,523.16
2019,Diciembre,Cantabria,MANZANAS,0.71,1.00,52.02,1.41,561.74,397.84
2019,Diciembre,Cantabria,PERAS,0.28,0.44,37.14,1.58,247.12,156.70
2019,Diciembre,Cantabria,MELOCOTONES,0.01,0.01,0.96,1.25,5.18,4.14
2019,Diciembre,Cantabria,NECTARINAS,0.00,0.00,0.00,,0.00,0.00
2019,Diciembre,Cantabria,ALBARICOQUES,0.00,0.00,1.46,4.38,2.60,0.59
2019,Diciembre,Cantabria,FRESAS/FRESON,0.06,0.15,11.94,2.45,86.43,35.31
2019,Diciembre,Cantabria,MELON,0.19,0.39,21.61,2.04,219.44,107.83
2019,Diciembre,Cantabria,SANDIA,0.00,0.00,0.00,,0.00,0.00
2019,Diciembre,Cantabria,CIRUELAS,0.02,0.04,4.63,2.17,22.75,10.47
2019,Diciembre,Cantabria,CEREZAS,0.00,0.03,1.95,10.66,15.48,1.45
2019,Diciembre,Cantabria,UVAS,0.20,0.55,41.46,2.78,308.47,110.88
2019,Diciembre,Cantabria,KIWI,0.24,0.77,28.38,3.22,433.11,134.70
2019,Diciembre,Cantabria,AGUACATE,0.07,0.30,24.29,4.34,167.72,38.62
2019,Diciembre,Cantabria,PIÑA,0.34,0.50,29.18,1.47,282.15,192.33
2019,Diciembre,Cantabria,OTRAS FRUTAS FRESCAS,0.39,0.78,49.39,2.01,438.90,217.90
2019,Diciembre,Cantabria,POMELO,0.01,0.02,1.94,1.87,9.35,4.99
2019,Diciembre,Cantabria,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2019,Diciembre,Cantabria,MANGO,0.07,0.19,9.59,2.60,105.01,40.34
2019,Diciembre,Cantabria,FRUTAS IV GAMA,0.26,0.50,29.71,1.92,280.44,145.72
2019,Diciembre,Pais Vasco,TOTAL PATATAS,2.58,2.54,80.43,0.98,5358.84,5459.12
2019,Diciembre,Pais Vasco,PATATAS FRESCAS,2.04,1.94,69.02,0.95,4093.26,4321.58
2019,Diciembre,Pais Vasco,PATATAS CONGELADAS,0.05,0.07,6.54,1.38,151.19,109.62
2019,Diciembre,Pais Vasco,PATATAS PROCESADAS,0.10,0.53,39.77,5.42,1114.40,205.58
2019,Diciembre,Pais Vasco,PATATAS FRITAS,0.07,0.49,37.53,6.70,1039.87,155.14
2019,Diciembre,Pais Vasco,T.HORTALIZAS FRESCAS,4.57,9.55,97.15,2.09,20182.14,9651.82
2019,Diciembre,Pais Vasco,TOMATES,0.71,1.47,65.66,2.08,3113.65,1498.68
2019,Diciembre,Pais Vasco,CEBOLLAS,0.77,1.02,67.42,1.32,2159.92,1636.15
2019,Diciembre,Pais Vasco,AJOS,0.06,0.30,36.87,4.69,623.91,133.01
2019,Diciembre,Pais Vasco,COLES,0.11,0.14,16.04,1.27,303.26,238.14
2019,Diciembre,Pais Vasco,PEPINOS,0.06,0.09,13.62,1.50,190.70,127.37
2019,Diciembre,Pais Vasco,JUDIAS VERDES,0.13,0.43,30.98,3.20,911.95,284.89
2019,Diciembre,Pais Vasco,PIMIENTOS,0.38,0.82,60.70,2.13,1724.51,808.77
2019,Diciembre,Pais Vasco,CHAMPIÑONES+O.SETAS,0.19,0.87,47.10,4.57,1847.41,404.08
2019,Diciembre,Pais Vasco,LECHUGA/ESC./ENDIVIA,0.50,1.23,63.36,2.44,2593.34,1063.68
2019,Diciembre,Pais Vasco,ESPARRAGOS,0.01,0.08,5.78,6.85,167.90,24.51
2019,Diciembre,Pais Vasco,VERDURAS DE HOJA,0.12,0.32,26.88,2.63,681.69,258.80
2019,Diciembre,Pais Vasco,BERENJENAS,0.05,0.09,16.84,1.66,188.13,113.10
2019,Diciembre,Pais Vasco,ZANAHORIAS,0.32,0.31,57.97,0.97,665.76,684.04
2019,Diciembre,Pais Vasco,CALABACINES,0.33,0.49,40.64,1.49,1039.04,697.40
2019,Diciembre,Pais Vasco,OTR.HORTALIZAS/VERD.,0.79,1.88,68.53,2.36,3970.97,1679.22
2019,Diciembre,Pais Vasco,BROCOLI,0.12,0.20,13.80,1.66,419.00,253.00
2019,Diciembre,Pais Vasco,ALCACHOFAS,0.05,0.13,8.30,2.46,266.94,108.62
2019,Diciembre,Pais Vasco,APIO,0.01,0.03,5.17,1.83,55.98,30.55
2019,Diciembre,Pais Vasco,COLIFLOR,0.04,0.06,5.25,1.67,135.23,81.19
2019,Diciembre,Pais Vasco,VERD./HORT. IV GAMA,0.60,1.53,60.27,2.53,3229.14,1277.25
2019,Diciembre,Pais Vasco,PUERRO,0.13,0.43,40.93,3.39,918.65,271.26
2019,Diciembre,Pais Vasco,T.FRUTAS FRESCAS,7.78,13.30,95.06,1.71,28105.77,16451.88
2019,Diciembre,Pais Vasco,NARANJAS,1.91,2.01,57.24,1.05,4257.08,4037.01
2019,Diciembre,Pais Vasco,MANDARINAS,1.12,1.68,63.37,1.50,3547.12,2366.57
2019,Diciembre,Pais Vasco,LIMONES,0.27,0.43,45.07,1.62,916.00,565.15
2019,Diciembre,Pais Vasco,PLATANOS,1.06,2.04,74.87,1.93,4309.92,2235.87
2019,Diciembre,Pais Vasco,MANZANAS,1.03,1.50,61.13,1.47,3177.56,2168.28
2019,Diciembre,Pais Vasco,PERAS,0.41,0.69,49.16,1.66,1455.70,874.71
2019,Diciembre,Pais Vasco,MELOCOTONES,0.00,0.01,0.64,1.90,17.92,9.43
2019,Diciembre,Pais Vasco,NECTARINAS,0.01,0.02,1.27,1.58,35.79,22.66
2019,Diciembre,Pais Vasco,ALBARICOQUES,0.00,0.00,0.00,,0.00,0.00
2019,Diciembre,Pais Vasco,FRESAS/FRESON,0.05,0.33,8.02,6.83,688.39,100.82
2019,Diciembre,Pais Vasco,MELON,0.15,0.32,10.35,2.13,681.37,320.54
2019,Diciembre,Pais Vasco,SANDIA,0.00,0.01,0.89,8.12,21.39,2.64
2019,Diciembre,Pais Vasco,CIRUELAS,0.02,0.02,5.17,1.31,49.78,37.93
2019,Diciembre,Pais Vasco,CEREZAS,0.00,0.02,0.95,13.97,32.06,2.30
2019,Diciembre,Pais Vasco,UVAS,0.26,0.68,45.13,2.65,1441.04,544.25
2019,Diciembre,Pais Vasco,KIWI,0.35,1.07,35.51,3.11,2270.16,731.00
2019,Diciembre,Pais Vasco,AGUACATE,0.13,0.43,29.20,3.31,915.95,276.84
2019,Diciembre,Pais Vasco,PIÑA,0.33,0.54,30.25,1.62,1136.71,700.00
2019,Diciembre,Pais Vasco,OTRAS FRUTAS FRESCAS,0.69,1.49,56.28,2.16,3151.84,1455.87
2019,Diciembre,Pais Vasco,POMELO,0.11,0.27,7.75,2.34,561.51,240.35
2019,Diciembre,Pais Vasco,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2019,Diciembre,Pais Vasco,MANGO,0.08,0.22,13.15,2.73,456.67,167.12
2019,Diciembre,Pais Vasco,FRUTAS IV GAMA,0.34,0.69,21.30,2.04,1455.20,712.34
2019,Diciembre,La Rioja,TOTAL PATATAS,1.29,1.38,68.05,1.07,445.94,418.67
2019,Diciembre,La Rioja,PATATAS FRESCAS,1.01,1.02,58.14,1.01,329.45,326.27
2019,Diciembre,La Rioja,PATATAS CONGELADAS,0.01,0.01,3.35,1.22,4.42,3.63
2019,Diciembre,La Rioja,PATATAS PROCESADAS,0.05,0.35,34.57,6.31,112.08,17.75
2019,Diciembre,La Rioja,PATATAS FRITAS,0.05,0.34,33.75,6.62,110.87,16.76
2019,Diciembre,La Rioja,T.HORTALIZAS FRESCAS,3.30,6.51,90.87,1.98,2110.60,1068.26
2019,Diciembre,La Rioja,TOMATES,0.26,0.56,41.70,2.16,182.51,84.60
2019,Diciembre,La Rioja,CEBOLLAS,0.42,0.67,50.11,1.57,216.31,137.50
2019,Diciembre,La Rioja,AJOS,0.04,0.19,28.04,4.64,61.73,13.31
2019,Diciembre,La Rioja,COLES,0.10,0.10,15.97,1.03,31.87,31.00
2019,Diciembre,La Rioja,PEPINOS,0.01,0.01,5.48,1.52,3.76,2.48
2019,Diciembre,La Rioja,JUDIAS VERDES,0.06,0.23,22.50,3.74,75.54,20.18
2019,Diciembre,La Rioja,PIMIENTOS,0.18,0.45,40.05,2.56,146.24,57.23
2019,Diciembre,La Rioja,CHAMPIÑONES+O.SETAS,0.14,0.44,32.37,3.06,141.71,46.38
2019,Diciembre,La Rioja,LECHUGA/ESC./ENDIVIA,0.32,0.90,54.66,2.79,291.40,104.50
2019,Diciembre,La Rioja,ESPARRAGOS,0.01,0.05,5.35,6.68,17.75,2.66
2019,Diciembre,La Rioja,VERDURAS DE HOJA,0.36,0.68,25.02,1.88,218.94,116.72
2019,Diciembre,La Rioja,BERENJENAS,0.07,0.16,20.54,2.37,51.95,21.89
2019,Diciembre,La Rioja,ZANAHORIAS,0.24,0.22,64.59,0.94,72.41,77.30
2019,Diciembre,La Rioja,CALABACINES,0.25,0.40,51.35,1.59,131.02,82.24
2019,Diciembre,La Rioja,OTR.HORTALIZAS/VERD.,0.83,1.44,60.81,1.73,467.44,270.29
2019,Diciembre,La Rioja,BROCOLI,0.16,0.14,12.51,0.92,46.79,51.12
2019,Diciembre,La Rioja,ALCACHOFAS,0.05,0.14,4.92,2.75,45.92,16.71
2019,Diciembre,La Rioja,APIO,0.06,0.09,7.67,1.48,28.08,18.95
2019,Diciembre,La Rioja,COLIFLOR,0.03,0.08,8.84,2.28,25.72,11.27
2019,Diciembre,La Rioja,VERD./HORT. IV GAMA,0.21,0.60,36.94,2.93,194.92,66.46
2019,Diciembre,La Rioja,PUERRO,0.09,0.27,24.73,3.04,86.65,28.53
2019,Diciembre,La Rioja,T.FRUTAS FRESCAS,5.15,8.68,87.47,1.69,2812.50,1667.07
2019,Diciembre,La Rioja,NARANJAS,1.17,1.32,58.53,1.12,426.11,380.31
2019,Diciembre,La Rioja,MANDARINAS,0.72,1.10,47.15,1.54,357.46,232.79
2019,Diciembre,La Rioja,LIMONES,0.25,0.47,42.29,1.86,153.66,82.43
2019,Diciembre,La Rioja,PLATANOS,0.67,1.36,68.47,2.01,439.62,218.54
2019,Diciembre,La Rioja,MANZANAS,0.86,1.20,49.15,1.39,390.35,280.00
2019,Diciembre,La Rioja,PERAS,0.21,0.28,29.99,1.34,89.20,66.81
2019,Diciembre,La Rioja,MELOCOTONES,0.00,0.00,0.00,,0.00,0.00
2019,Diciembre,La Rioja,NECTARINAS,0.00,0.00,0.00,,0.00,0.00
2019,Diciembre,La Rioja,ALBARICOQUES,0.01,0.14,3.34,9.24,44.04,4.77
2019,Diciembre,La Rioja,FRESAS/FRESON,0.00,0.01,0.59,7.50,3.17,0.42
2019,Diciembre,La Rioja,MELON,0.11,0.33,14.78,2.88,105.61,36.73
2019,Diciembre,La Rioja,SANDIA,0.00,0.00,0.00,,0.00,0.00
2019,Diciembre,La Rioja,CIRUELAS,0.01,0.01,2.27,1.51,2.63,1.75
2019,Diciembre,La Rioja,CEREZAS,0.00,0.00,0.00,,0.00,0.00
2019,Diciembre,La Rioja,UVAS,0.16,0.42,25.04,2.64,135.36,51.26
2019,Diciembre,La Rioja,KIWI,0.17,0.60,34.08,3.52,195.54,55.56
2019,Diciembre,La Rioja,AGUACATE,0.10,0.39,27.99,4.08,125.56,30.80
2019,Diciembre,La Rioja,PIÑA,0.28,0.35,36.22,1.25,113.75,91.33
2019,Diciembre,La Rioja,OTRAS FRUTAS FRESCAS,0.41,0.71,47.66,1.72,230.42,133.58
2019,Diciembre,La Rioja,POMELO,0.00,0.00,0.00,,0.00,0.00
2019,Diciembre,La Rioja,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2019,Diciembre,La Rioja,MANGO,0.03,0.08,11.24,2.98,27.17,9.11
2019,Diciembre,La Rioja,FRUTAS IV GAMA,0.08,0.10,4.59,1.27,31.76,24.96
2019,Diciembre,Navarra,TOTAL PATATAS,2.03,1.98,60.91,0.98,1185.43,1215.46
2019,Diciembre,Navarra,PATATAS FRESCAS,1.64,1.46,53.71,0.89,875.65,978.95
2019,Diciembre,Navarra,PATATAS CONGELADAS,0.07,0.09,4.66,1.36,53.99,39.74
2019,Diciembre,Navarra,PATATAS PROCESADAS,0.07,0.43,26.40,6.50,255.80,39.36
2019,Diciembre,Navarra,PATATAS FRITAS,0.06,0.42,25.68,7.03,252.18,35.85
2019,Diciembre,Navarra,T.HORTALIZAS FRESCAS,4.76,10.09,94.97,2.12,6033.99,2847.25
2019,Diciembre,Navarra,TOMATES,0.37,0.64,44.74,1.71,380.60,223.15
2019,Diciembre,Navarra,CEBOLLAS,0.44,0.63,64.44,1.42,374.13,264.20
2019,Diciembre,Navarra,AJOS,0.04,0.36,28.24,8.78,216.71,24.70
2019,Diciembre,Navarra,COLES,0.13,0.16,13.70,1.18,94.57,80.31
2019,Diciembre,Navarra,PEPINOS,0.08,0.13,19.61,1.65,80.48,48.75
2019,Diciembre,Navarra,JUDIAS VERDES,0.10,0.32,28.35,3.22,188.51,58.50
2019,Diciembre,Navarra,PIMIENTOS,0.17,0.33,47.51,1.94,196.22,101.31
2019,Diciembre,Navarra,CHAMPIÑONES+O.SETAS,0.18,0.89,43.41,5.05,531.29,105.17
2019,Diciembre,Navarra,LECHUGA/ESC./ENDIVIA,0.55,1.52,68.40,2.78,907.99,326.25
2019,Diciembre,Navarra,ESPARRAGOS,0.00,0.02,1.29,5.52,9.95,1.80
2019,Diciembre,Navarra,VERDURAS DE HOJA,0.10,0.20,19.62,1.97,121.31,61.48
2019,Diciembre,Navarra,BERENJENAS,0.15,0.23,16.86,1.57,138.04,88.15
2019,Diciembre,Navarra,ZANAHORIAS,0.16,0.15,40.13,0.93,87.46,93.76
2019,Diciembre,Navarra,CALABACINES,0.23,0.33,40.58,1.45,199.95,138.18
