field1,Año,Mes,CCAA,Producto,GASTO X CAPITA,PENETRACION (%),PRECIO MEDIO kg ó litros,score
13504,2019,3,Asturias,CIRUELAS,0.04,5.54,3.19,0.47313
13505,2019,3,Asturias,CEREZAS,0.0,0.5,2.95,0.4857
13506,2019,3,Asturias,UVAS,0.41,13.84,4.03,0.50192
13507,2019,3,Asturias,KIWI,1.09,49.21,2.65,0.48894
13508,2019,3,Asturias,AGUACATE,0.29,24.23,3.4,0.47136
13509,2019,3,Asturias,PIÑA,0.35,28.74,1.35,0.45508
13510,2019,3,Asturias,OTRAS FRUTAS FRESCAS,0.4,24.58,3.03,0.46532
13511,2019,3,Asturias,POMELO,0.06,8.18,1.48,0.44627
13512,2019,3,Asturias,CHIRIMOYA,0.0,0.0,0.0,0.52444
13513,2019,3,Asturias,MANGO,0.08,9.33,2.8,0.45831
13516,2019,3,Cantabria,PATATAS FRESCAS,1.77,70.23,0.81,0.52466
13517,2019,3,Cantabria,PATATAS CONGELADAS,0.14,14.47,1.31,0.44349
13518,2019,3,Cantabria,PATATAS PROCESADAS,0.29,29.64,4.75,0.51611
13521,2019,3,Cantabria,TOMATES,1.3,71.96,1.8,0.50036
13522,2019,3,Cantabria,CEBOLLAS,0.83,76.49,1.28,0.50224
13523,2019,3,Cantabria,AJOS,0.29,46.76,5.17,0.5514
13524,2019,3,Cantabria,COLES,0.06,10.49,0.97,0.4633
13525,2019,3,Cantabria,PEPINOS,0.27,35.42,1.83,0.45546
13526,2019,3,Cantabria,JUDIAS VERDES,0.23,27.06,2.74,0.45717
13527,2019,3,Cantabria,PIMIENTOS,0.69,59.09,2.14,0.48057
13528,2019,3,Cantabria,CHAMPIÑONES+O.SETAS,0.46,36.95,4.36,0.51034
13529,2019,3,Cantabria,LECHUGA/ESC./ENDIVIA,0.73,69.29,2.45,0.49932
13530,2019,3,Cantabria,ESPARRAGOS,0.02,2.9,0.58,0.49652
13532,2019,3,Cantabria,BERENJENAS,0.15,28.72,1.39,0.44368
13533,2019,3,Cantabria,ZANAHORIAS,0.21,50.19,0.8,0.49139
13534,2019,3,Cantabria,CALABACINES,0.36,49.68,1.26,0.46746
13536,2019,3,Cantabria,BROCOLI,0.1,16.81,1.19,0.45103
13537,2019,3,Cantabria,ALCACHOFAS,0.14,18.24,1.4,0.4434
13538,2019,3,Cantabria,APIO,0.01,3.53,1.15,0.46765
13539,2019,3,Cantabria,COLIFLOR,0.14,15.49,1.2,0.44711
13541,2019,3,Cantabria,PUERRO,0.27,33.09,4.12,0.49026
13543,2019,3,Cantabria,NARANJAS,1.76,52.83,0.92,0.52433
13544,2019,3,Cantabria,MANDARINAS,1.14,70.77,1.45,0.48945
13545,2019,3,Cantabria,LIMONES,0.23,39.73,1.66,0.4565
13546,2019,3,Cantabria,PLATANOS,1.81,82.44,1.57,0.53081
13547,2019,3,Cantabria,MANZANAS,1.7,68.95,1.36,0.50591
13548,2019,3,Cantabria,PERAS,0.66,45.61,1.44,0.47058
13549,2019,3,Cantabria,MELOCOTONES,0.0,0.0,0.0,0.51471
13550,2019,3,Cantabria,NECTARINAS,0.16,2.92,4.51,0.52707
13551,2019,3,Cantabria,ALBARICOQUES,0.02,3.74,1.59,0.45404
13552,2019,3,Cantabria,FRESAS/FRESON,2.38,68.44,2.83,0.55798
13553,2019,3,Cantabria,MELON,0.15,8.65,1.9,0.44925
13554,2019,3,Cantabria,SANDIA,0.09,4.83,1.64,0.45047
13555,2019,3,Cantabria,CIRUELAS,0.02,4.38,2.52,0.46853
13556,2019,3,Cantabria,CEREZAS,0.02,1.02,2.28,0.47284
13557,2019,3,Cantabria,UVAS,0.36,16.77,4.14,0.49922
13558,2019,3,Cantabria,KIWI,0.71,27.59,2.9,0.48469
13559,2019,3,Cantabria,AGUACATE,0.36,28.36,3.79,0.47877
13560,2019,3,Cantabria,PIÑA,0.19,19.49,1.13,0.45565
13561,2019,3,Cantabria,OTRAS FRUTAS FRESCAS,0.38,19.34,3.74,0.48479
13562,2019,3,Cantabria,POMELO,0.03,3.71,1.68,0.45385
13563,2019,3,Cantabria,CHIRIMOYA,0.0,0.0,0.0,0.51557
13564,2019,3,Cantabria,MANGO,0.06,3.05,2.14,0.46204
13567,2019,3,Pais Vasco,PATATAS FRESCAS,1.6,70.81,0.88,0.52064
13568,2019,3,Pais Vasco,PATATAS CONGELADAS,0.06,8.35,1.25,0.45784
13572,2019,3,Pais Vasco,TOMATES,1.81,71.25,2.1,0.50886
13573,2019,3,Pais Vasco,CEBOLLAS,1.01,71.92,1.51,0.4865
13574,2019,3,Pais Vasco,AJOS,0.34,44.96,4.85,0.53703
13575,2019,3,Pais Vasco,COLES,0.13,16.34,1.17,0.46166
13576,2019,3,Pais Vasco,PEPINOS,0.15,17.11,1.94,0.44916
13577,2019,3,Pais Vasco,JUDIAS VERDES,0.51,33.98,3.11,0.47146
13578,2019,3,Pais Vasco,PIMIENTOS,0.8,62.18,2.19,0.48833
13579,2019,3,Pais Vasco,CHAMPIÑONES+O.SETAS,0.62,52.57,4.14,0.51643
13580,2019,3,Pais Vasco,LECHUGA/ESC./ENDIVIA,1.02,66.84,2.62,0.49745
13581,2019,3,Pais Vasco,ESPARRAGOS,0.12,9.81,2.71,0.46892
13583,2019,3,Pais Vasco,BERENJENAS,0.1,19.16,1.34,0.45556
13584,2019,3,Pais Vasco,ZANAHORIAS,0.3,64.56,0.9,0.50286
13585,2019,3,Pais Vasco,CALABACINES,0.54,55.2,1.29,0.47343
13587,2019,3,Pais Vasco,BROCOLI,0.31,24.08,1.23,0.45955
13588,2019,3,Pais Vasco,ALCACHOFAS,0.26,22.55,1.5,0.44888
13589,2019,3,Pais Vasco,APIO,0.03,5.86,1.77,0.46013
13590,2019,3,Pais Vasco,COLIFLOR,0.08,10.64,1.54,0.45206
13592,2019,3,Pais Vasco,PUERRO,0.54,42.09,3.53,0.48177
13594,2019,3,Pais Vasco,NARANJAS,2.44,63.7,0.98,0.54208
13595,2019,3,Pais Vasco,MANDARINAS,1.44,54.99,1.72,0.48843
13596,2019,3,Pais Vasco,LIMONES,0.27,32.67,1.42,0.45414
13597,2019,3,Pais Vasco,PLATANOS,2.33,75.17,1.92,0.53558
13598,2019,3,Pais Vasco,MANZANAS,1.77,68.7,1.45,0.49901
13599,2019,3,Pais Vasco,PERAS,0.91,50.05,1.57,0.46794
13600,2019,3,Pais Vasco,MELOCOTONES,0.0,0.0,0.0,0.53036
13601,2019,3,Pais Vasco,NECTARINAS,0.03,1.96,2.86,0.48187
13602,2019,3,Pais Vasco,ALBARICOQUES,0.0,0.0,0.0,0.53036
13603,2019,3,Pais Vasco,FRESAS/FRESON,2.29,71.3,2.63,0.54287
13604,2019,3,Pais Vasco,MELON,0.26,11.54,1.83,0.45669
13605,2019,3,Pais Vasco,SANDIA,0.05,3.87,2.67,0.47185
13606,2019,3,Pais Vasco,CIRUELAS,0.07,8.43,2.39,0.46272
13607,2019,3,Pais Vasco,CEREZAS,0.0,0.46,1.98,0.47718
13608,2019,3,Pais Vasco,UVAS,0.22,10.9,3.7,0.4921
13609,2019,3,Pais Vasco,KIWI,0.87,41.15,2.61,0.48267
13610,2019,3,Pais Vasco,AGUACATE,0.46,31.82,3.7,0.47619
13611,2019,3,Pais Vasco,PIÑA,0.38,19.96,1.62,0.45499
13612,2019,3,Pais Vasco,OTRAS FRUTAS FRESCAS,0.43,23.19,2.56,0.46687
13613,2019,3,Pais Vasco,POMELO,0.1,5.2,1.81,0.45803
13614,2019,3,Pais Vasco,CHIRIMOYA,0.0,0.0,0.0,0.53036
13615,2019,3,Pais Vasco,MANGO,0.11,9.96,2.57,0.46416
13618,2019,3,La Rioja,PATATAS FRESCAS,0.86,52.44,0.93,0.49139
13619,2019,3,La Rioja,PATATAS CONGELADAS,0.03,8.04,0.99,0.47264
13623,2019,3,La Rioja,TOMATES,0.68,58.21,1.77,0.47156
13624,2019,3,La Rioja,CEBOLLAS,0.42,44.19,1.36,0.45927
13625,2019,3,La Rioja,AJOS,0.14,24.88,5.0,0.53136
13626,2019,3,La Rioja,COLES,0.28,4.85,0.91,0.4919
13627,2019,3,La Rioja,PEPINOS,0.06,8.94,1.87,0.45499
13628,2019,3,La Rioja,JUDIAS VERDES,0.3,20.01,3.66,0.47867
13629,2019,3,La Rioja,PIMIENTOS,0.36,46.15,1.65,0.45707
13630,2019,3,La Rioja,CHAMPIÑONES+O.SETAS,0.64,39.54,4.07,0.50119
13631,2019,3,La Rioja,LECHUGA/ESC./ENDIVIA,0.82,45.12,2.68,0.47689
13634,2019,3,La Rioja,BERENJENAS,0.06,20.47,1.02,0.47234
13635,2019,3,La Rioja,ZANAHORIAS,0.13,43.65,0.87,0.48914
13636,2019,3,La Rioja,CALABACINES,0.23,55.68,1.2,0.48348
13638,2019,3,La Rioja,BROCOLI,0.2,16.24,1.15,0.46494
13639,2019,3,La Rioja,ALCACHOFAS,0.61,35.63,1.73,0.4659
13640,2019,3,La Rioja,APIO,0.03,12.63,2.01,0.46195
13641,2019,3,La Rioja,COLIFLOR,0.03,7.89,0.92,0.4754
13643,2019,3,La Rioja,PUERRO,0.29,27.51,3.78,0.48077
13645,2019,3,La Rioja,NARANJAS,1.65,51.83,0.96,0.52053
13646,2019,3,La Rioja,MANDARINAS,0.85,53.64,1.53,0.47029
13647,2019,3,La Rioja,LIMONES,0.34,48.14,1.69,0.46253
13648,2019,3,La Rioja,PLATANOS,2.12,88.87,1.73,0.56545
13649,2019,3,La Rioja,MANZANAS,1.32,67.57,1.55,0.4957
13650,2019,3,La Rioja,PERAS,0.47,52.16,1.48,0.46032
13651,2019,3,La Rioja,MELOCOTONES,0.0,0.0,0.0,0.51098
13652,2019,3,La Rioja,NECTARINAS,0.0,0.0,0.0,0.51098
13653,2019,3,La Rioja,ALBARICOQUES,0.0,0.0,0.0,0.51098
13654,2019,3,La Rioja,FRESAS/FRESON,1.7,62.06,2.59,0.5215
13655,2019,3,La Rioja,MELON,0.11,5.78,1.94,0.45955
13656,2019,3,La Rioja,SANDIA,0.04,3.0,1.63,0.45745
13657,2019,3,La Rioja,CIRUELAS,0.09,15.83,2.73,0.46765
13658,2019,3,La Rioja,CEREZAS,0.0,0.0,0.0,0.51098
13660,2019,3,La Rioja,KIWI,0.96,30.64,3.35,0.50706
13661,2019,3,La Rioja,AGUACATE,0.49,21.24,4.75,0.5307
13662,2019,3,La Rioja,PIÑA,0.09,6.93,1.4,0.45841
13663,2019,3,La Rioja,OTRAS FRUTAS FRESCAS,0.4,27.91,2.82,0.46474
13664,2019,3,La Rioja,POMELO,0.07,3.67,1.5,0.45898
13665,2019,3,La Rioja,CHIRIMOYA,0.0,0.0,0.0,0.51098
13666,2019,3,La Rioja,MANGO,0.04,2.08,2.94,0.47907
13669,2019,3,Navarra,PATATAS FRESCAS,1.41,61.44,0.86,0.50918
13670,2019,3,Navarra,PATATAS CONGELADAS,0.04,4.14,1.13,0.46921
13674,2019,3,Navarra,TOMATES,0.97,54.85,1.47,0.47619
13675,2019,3,Navarra,CEBOLLAS,0.9,57.6,1.55,0.47768
13677,2019,3,Navarra,COLES,0.23,19.37,1.1,0.46224
13678,2019,3,Navarra,PEPINOS,0.05,15.06,2.13,0.45679
13679,2019,3,Navarra,JUDIAS VERDES,0.54,51.93,3.48,0.50213
13680,2019,3,Navarra,PIMIENTOS,0.49,48.64,1.97,0.46872
13681,2019,3,Navarra,CHAMPIÑONES+O.SETAS,0.35,38.97,4.05,0.49559
13682,2019,3,Navarra,LECHUGA/ESC./ENDIVIA,1.16,66.87,2.32,0.50538
13683,2019,3,Navarra,ESPARRAGOS,0.14,6.18,3.83,0.50234
13685,2019,3,Navarra,BERENJENAS,0.16,22.81,1.13,0.4633
13686,2019,3,Navarra,ZANAHORIAS,0.23,39.39,1.02,0.47284
13687,2019,3,Navarra,CALABACINES,0.4,43.98,1.23,0.46668
13689,2019,3,Navarra,BROCOLI,0.18,24.33,1.25,0.45433
13690,2019,3,Navarra,ALCACHOFAS,0.66,26.39,1.44,0.46717
13691,2019,3,Navarra,APIO,0.02,3.93,1.6,0.45518
13692,2019,3,Navarra,COLIFLOR,0.07,11.75,1.12,0.45974
13694,2019,3,Navarra,PUERRO,0.38,31.76,3.28,0.46892
13696,2019,3,Navarra,NARANJAS,2.02,64.33,0.92,0.5358
13697,2019,3,Navarra,MANDARINAS,1.37,49.53,1.66,0.49036
13698,2019,3,Navarra,LIMONES,0.21,24.7,1.34,0.45197
13699,2019,3,Navarra,PLATANOS,1.86,76.11,1.76,0.51912
13700,2019,3,Navarra,MANZANAS,1.43,56.64,1.47,0.49159
13701,2019,3,Navarra,PERAS,0.35,32.01,1.55,0.44981
13702,2019,3,Navarra,MELOCOTONES,0.0,0.0,0.0,0.51772
13703,2019,3,Navarra,NECTARINAS,0.0,0.0,0.0,0.51772
13704,2019,3,Navarra,ALBARICOQUES,0.0,0.0,0.0,0.51772
13705,2019,3,Navarra,FRESAS/FRESON,3.26,68.08,2.7,0.59799
13706,2019,3,Navarra,MELON,0.11,5.87,1.71,0.45565
13707,2019,3,Navarra,SANDIA,0.2,5.7,1.6,0.4632
13708,2019,3,Navarra,CIRUELAS,0.01,2.51,3.21,0.48985
13709,2019,3,Navarra,CEREZAS,0.01,1.21,1.5,0.46552
13710,2019,3,Navarra,UVAS,0.12,12.76,2.83,0.46697
13711,2019,3,Navarra,KIWI,0.59,34.3,2.93,0.47461
13712,2019,3,Navarra,AGUACATE,0.32,32.65,3.88,0.48559
13713,2019,3,Navarra,PIÑA,0.3,15.35,1.99,0.45679
13714,2019,3,Navarra,OTRAS FRUTAS FRESCAS,0.21,18.71,2.64,0.46243
13715,2019,3,Navarra,POMELO,0.08,11.58,1.61,0.44507
13716,2019,3,Navarra,CHIRIMOYA,0.0,0.0,0.0,0.51772
13717,2019,3,Navarra,MANGO,0.03,4.46,2.99,0.4757
13720,2019,3,Canarias,PATATAS FRESCAS,1.98,72.77,1.04,0.52926
13721,2019,3,Canarias,PATATAS CONGELADAS,0.13,11.52,1.02,0.46378
13725,2019,3,Canarias,TOMATES,1.34,75.52,1.5,0.49756
13726,2019,3,Canarias,CEBOLLAS,0.85,77.6,1.25,0.50454
13727,2019,3,Canarias,AJOS,0.19,34.03,4.03,0.49518
13728,2019,3,Canarias,COLES,0.13,31.35,1.19,0.46494
13729,2019,3,Canarias,PEPINOS,0.19,35.91,1.71,0.46166
13730,2019,3,Canarias,JUDIAS VERDES,0.33,28.67,2.22,0.46426
13731,2019,3,Canarias,PIMIENTOS,0.76,70.48,1.99,0.49261
13732,2019,3,Canarias,CHAMPIÑONES+O.SETAS,0.3,36.68,4.21,0.50182
13733,2019,3,Canarias,LECHUGA/ESC./ENDIVIA,0.65,52.11,4.01,0.51643
13736,2019,3,Canarias,BERENJENAS,0.13,19.2,1.8,0.45329
13737,2019,3,Canarias,ZANAHORIAS,0.39,67.77,1.11,0.49663
13738,2019,3,Canarias,CALABACINES,0.65,75.31,1.21,0.50234
13740,2019,3,Canarias,BROCOLI,0.04,9.6,1.74,0.45404
13741,2019,3,Canarias,ALCACHOFAS,0.03,3.11,1.66,0.45907
13742,2019,3,Canarias,APIO,0.05,14.0,1.95,0.45122
13743,2019,3,Canarias,COLIFLOR,0.15,15.41,1.72,0.4485
13745,2019,3,Canarias,PUERRO,0.27,32.78,2.68,0.46911
13747,2019,3,Canarias,NARANJAS,1.57,57.79,0.86,0.51493
13748,2019,3,Canarias,MANDARINAS,0.81,49.56,1.63,0.46843
13749,2019,3,Canarias,LIMONES,0.28,43.97,1.4,0.46814
13750,2019,3,Canarias,PLATANOS,2.06,78.07,1.4,0.53158
13751,2019,3,Canarias,MANZANAS,1.58,76.72,1.5,0.5077
13752,2019,3,Canarias,PERAS,0.9,53.19,1.48,0.47117
13753,2019,3,Canarias,MELOCOTONES,0.01,1.78,2.69,0.47501
13754,2019,3,Canarias,NECTARINAS,0.04,2.3,1.84,0.46185
13755,2019,3,Canarias,ALBARICOQUES,0.01,1.69,1.33,0.46872
13756,2019,3,Canarias,FRESAS/FRESON,1.75,63.54,3.59,0.54968
13757,2019,3,Canarias,MELON,0.11,8.18,2.33,0.4548
13758,2019,3,Canarias,SANDIA,0.0,0.0,0.0,0.51322
13759,2019,3,Canarias,CIRUELAS,0.14,7.48,2.13,0.46099
13760,2019,3,Canarias,CEREZAS,0.0,0.73,1.6,0.47009
13761,2019,3,Canarias,UVAS,0.24,11.67,3.92,0.49508
13762,2019,3,Canarias,KIWI,0.75,37.53,2.18,0.47858
13763,2019,3,Canarias,AGUACATE,1.11,45.19,3.73,0.52324
13764,2019,3,Canarias,PIÑA,0.02,1.92,2.5,0.47136
13765,2019,3,Canarias,OTRAS FRUTAS FRESCAS,0.67,38.89,2.1,0.47323
13766,2019,3,Canarias,POMELO,0.05,4.75,1.75,0.45319
13767,2019,3,Canarias,CHIRIMOYA,0.0,0.0,0.0,0.51322
13768,2019,3,Canarias,MANGO,0.07,3.67,2.6,0.4662
13822,2019,4,Cataluña,PATATAS FRESCAS,1.48,70.9,0.95,0.5013
13823,2019,4,Cataluña,PATATAS CONGELADAS,0.1,12.14,1.51,0.43982
13827,2019,4,Cataluña,TOMATES,2.1,84.75,1.93,0.5405
13828,2019,4,Cataluña,CEBOLLAS,1.05,74.14,1.47,0.48227
13829,2019,4,Cataluña,AJOS,0.36,31.09,4.55,0.50527
13830,2019,4,Cataluña,COLES,0.13,15.98,1.21,0.45451
13831,2019,4,Cataluña,PEPINOS,0.22,32.13,1.57,0.44267
13832,2019,4,Cataluña,JUDIAS VERDES,0.64,36.79,3.12,0.46147
13833,2019,4,Cataluña,PIMIENTOS,0.72,64.02,1.94,0.47068
13834,2019,4,Cataluña,CHAMPIÑONES+O.SETAS,0.46,39.68,3.4,0.46503
13835,2019,4,Cataluña,LECHUGA/ESC./ENDIVIA,1.05,69.71,2.93,0.49922
13836,2019,4,Cataluña,ESPARRAGOS,0.27,19.22,1.57,0.44175
13838,2019,4,Cataluña,BERENJENAS,0.2,38.18,1.2,0.45433
13839,2019,4,Cataluña,ZANAHORIAS,0.27,56.71,0.98,0.48257
13840,2019,4,Cataluña,CALABACINES,0.43,54.08,1.31,0.45745
13842,2019,4,Cataluña,BROCOLI,0.19,23.77,1.67,0.43636
13843,2019,4,Cataluña,ALCACHOFAS,0.48,42.87,1.5,0.44257
13844,2019,4,Cataluña,APIO,0.08,12.32,1.47,0.44147
13845,2019,4,Cataluña,COLIFLOR,0.07,9.44,1.42,0.44888
13847,2019,4,Cataluña,PUERRO,0.19,24.98,2.3,0.44294
13849,2019,4,Cataluña,NARANJAS,2.05,60.4,0.94,0.51471
13850,2019,4,Cataluña,MANDARINAS,0.88,43.26,1.72,0.45955
13851,2019,4,Cataluña,LIMONES,0.29,37.31,1.42,0.44193
13852,2019,4,Cataluña,PLATANOS,1.94,82.16,1.63,0.52542
13853,2019,4,Cataluña,MANZANAS,1.46,69.17,1.45,0.47788
13854,2019,4,Cataluña,PERAS,0.68,50.44,1.56,0.45084
13855,2019,4,Cataluña,MELOCOTONES,0.02,2.32,2.43,0.46833
13856,2019,4,Cataluña,NECTARINAS,0.02,2.31,2.42,0.46824
13857,2019,4,Cataluña,ALBARICOQUES,0.02,2.66,2.79,0.47225
13858,2019,4,Cataluña,FRESAS/FRESON,1.88,75.91,2.1,0.51119
13859,2019,4,Cataluña,MELON,0.36,11.66,2.16,0.46349
13860,2019,4,Cataluña,SANDIA,0.34,17.25,1.53,0.44962
13861,2019,4,Cataluña,CIRUELAS,0.1,8.6,2.95,0.46128
13862,2019,4,Cataluña,CEREZAS,0.02,1.44,2.45,0.47068
13863,2019,4,Cataluña,UVAS,0.33,14.32,4.24,0.5014
13864,2019,4,Cataluña,KIWI,0.54,35.91,2.57,0.45169
13865,2019,4,Cataluña,AGUACATE,0.43,26.77,3.66,0.46368
13866,2019,4,Cataluña,PIÑA,0.31,18.93,1.75,0.44414
13867,2019,4,Cataluña,OTRAS FRUTAS FRESCAS,0.66,30.53,3.34,0.46717
13868,2019,4,Cataluña,POMELO,0.05,1.66,1.67,0.4585
13869,2019,4,Cataluña,CHIRIMOYA,0.0,0.03,5.0,0.56592
13870,2019,4,Cataluña,MANGO,0.16,8.85,2.79,0.46195
13873,2019,4,Aragon,PATATAS FRESCAS,1.24,61.52,0.82,0.49067
13874,2019,4,Aragon,PATATAS CONGELADAS,0.05,7.04,1.65,0.45187
13878,2019,4,Aragon,TOMATES,1.53,79.15,1.86,0.50696
13879,2019,4,Aragon,CEBOLLAS,0.83,66.31,1.43,0.46678
13880,2019,4,Aragon,AJOS,0.22,36.64,4.13,0.48935
13881,2019,4,Aragon,COLES,0.06,8.54,1.69,0.44794
13882,2019,4,Aragon,PEPINOS,0.29,35.33,1.75,0.44888
13883,2019,4,Aragon,JUDIAS VERDES,0.62,35.66,2.78,0.46253
13884,2019,4,Aragon,PIMIENTOS,0.59,61.01,1.96,0.47412
13885,2019,4,Aragon,CHAMPIÑONES+O.SETAS,0.55,48.13,3.84,0.49642
13886,2019,4,Aragon,LECHUGA/ESC./ENDIVIA,1.09,71.19,2.85,0.50812
13887,2019,4,Aragon,ESPARRAGOS,0.58,31.44,2.43,0.46032
13889,2019,4,Aragon,BERENJENAS,0.13,28.87,1.28,0.45631
13890,2019,4,Aragon,ZANAHORIAS,0.2,51.4,0.86,0.48167
13891,2019,4,Aragon,CALABACINES,0.48,61.08,1.24,0.46726
13893,2019,4,Aragon,BROCOLI,0.18,26.19,1.68,0.44748
13894,2019,4,Aragon,ALCACHOFAS,0.34,32.95,1.54,0.44627
13895,2019,4,Aragon,APIO,0.33,6.74,1.14,0.48368
13896,2019,4,Aragon,COLIFLOR,0.02,3.04,1.35,0.46089
13898,2019,4,Aragon,PUERRO,0.26,31.75,2.9,0.45698
13900,2019,4,Aragon,NARANJAS,1.62,65.05,0.91,0.49849
13901,2019,4,Aragon,MANDARINAS,0.98,47.81,1.56,0.4633
13902,2019,4,Aragon,LIMONES,0.21,34.41,1.39,0.44767
13903,2019,4,Aragon,PLATANOS,1.58,84.25,1.54,0.51858
13904,2019,4,Aragon,MANZANAS,1.16,65.52,1.3,0.46941
13905,2019,4,Aragon,PERAS,0.64,53.12,1.5,0.4565
13906,2019,4,Aragon,MELOCOTONES,0.02,2.14,3.29,0.49077
13907,2019,4,Aragon,NECTARINAS,0.02,2.11,2.71,0.47441
13908,2019,4,Aragon,ALBARICOQUES,0.0,0.0,0.0,0.52739
13909,2019,4,Aragon,FRESAS/FRESON,1.69,75.57,1.98,0.50475
13910,2019,4,Aragon,MELON,0.32,14.75,1.76,0.45537
13911,2019,4,Aragon,SANDIA,0.28,13.56,1.64,0.4531
13912,2019,4,Aragon,CIRUELAS,0.03,3.12,2.86,0.47382
13913,2019,4,Aragon,CEREZAS,0.01,1.46,3.76,0.5077
13914,2019,4,Aragon,UVAS,0.26,14.16,3.75,0.48559
13915,2019,4,Aragon,KIWI,0.55,42.61,2.45,0.45974
13916,2019,4,Aragon,AGUACATE,0.33,31.52,3.34,0.46426
13917,2019,4,Aragon,PIÑA,0.23,18.66,1.58,0.44916
13918,2019,4,Aragon,OTRAS FRUTAS FRESCAS,0.33,24.58,2.74,0.45917
13919,2019,4,Aragon,POMELO,0.02,2.42,1.43,0.4607
13920,2019,4,Aragon,CHIRIMOYA,0.0,0.0,0.0,0.52707
13921,2019,4,Aragon,MANGO,0.07,5.21,1.62,0.44888
13924,2019,4,Baleares,PATATAS FRESCAS,1.32,69.91,0.85,0.50318
13925,2019,4,Baleares,PATATAS CONGELADAS,0.11,8.93,1.47,0.44906
13929,2019,4,Baleares,TOMATES,2.19,92.02,2.05,0.56311
13930,2019,4,Baleares,CEBOLLAS,1.22,76.42,1.59,0.49652
13931,2019,4,Baleares,AJOS,0.25,28.34,3.81,0.4751
13932,2019,4,Baleares,COLES,0.11,14.73,1.33,0.45103
13933,2019,4,Baleares,PEPINOS,0.23,25.59,1.6,0.43945
13934,2019,4,Baleares,JUDIAS VERDES,0.48,39.62,3.0,0.46523
13935,2019,4,Baleares,PIMIENTOS,0.9,71.0,2.01,0.48894
13936,2019,4,Baleares,CHAMPIÑONES+O.SETAS,0.71,53.27,3.62,0.50088
13937,2019,4,Baleares,LECHUGA/ESC./ENDIVIA,1.26,77.29,3.32,0.5338
13938,2019,4,Baleares,ESPARRAGOS,0.25,16.94,4.24,0.49364
13940,2019,4,Baleares,BERENJENAS,0.15,29.57,1.28,0.45291
13941,2019,4,Baleares,ZANAHORIAS,0.27,67.59,0.87,0.50485
13942,2019,4,Baleares,CALABACINES,0.43,52.55,1.42,0.46272
13944,2019,4,Baleares,BROCOLI,0.2,26.98,1.75,0.44028
13945,2019,4,Baleares,ALCACHOFAS,0.52,35.17,1.42,0.45745
13946,2019,4,Baleares,APIO,0.05,9.62,1.38,0.45508
13947,2019,4,Baleares,COLIFLOR,0.14,10.45,1.51,0.4472
13949,2019,4,Baleares,PUERRO,0.3,32.62,2.46,0.45755
13951,2019,4,Baleares,NARANJAS,1.34,45.28,0.88,0.49911
13952,2019,4,Baleares,MANDARINAS,0.52,29.3,1.83,0.45622
13953,2019,4,Baleares,LIMONES,0.22,22.29,1.26,0.45065
13954,2019,4,Baleares,PLATANOS,2.11,88.15,1.47,0.55566
13955,2019,4,Baleares,MANZANAS,1.62,79.74,1.42,0.51322
13956,2019,4,Baleares,PERAS,0.66,57.15,1.59,0.46941
13957,2019,4,Baleares,MELOCOTONES,0.01,0.91,1.61,0.46561
13958,2019,4,Baleares,NECTARINAS,0.01,1.33,0.75,0.50171
13959,2019,4,Baleares,ALBARICOQUES,0.02,1.26,4.8,0.54786
13960,2019,4,Baleares,FRESAS/FRESON,1.57,69.05,1.98,0.49922
13961,2019,4,Baleares,MELON,0.21,7.62,1.95,0.45499
13962,2019,4,Baleares,SANDIA,0.1,7.76,1.67,0.44767
13963,2019,4,Baleares,CIRUELAS,0.13,6.97,3.05,0.4696
13964,2019,4,Baleares,CEREZAS,0.02,1.89,1.92,0.46494
13965,2019,4,Baleares,UVAS,0.36,18.25,4.5,0.51268
13966,2019,4,Baleares,KIWI,0.69,39.84,2.31,0.46678
13967,2019,4,Baleares,AGUACATE,0.75,44.52,3.75,0.4921
13968,2019,4,Baleares,PIÑA,0.1,10.64,1.53,0.44377
13969,2019,4,Baleares,OTRAS FRUTAS FRESCAS,0.48,34.64,3.47,0.47491
13970,2019,4,Baleares,POMELO,0.02,2.68,1.93,0.46436
13971,2019,4,Baleares,CHIRIMOYA,0.0,0.0,0.0,0.52444
13972,2019,4,Baleares,MANGO,0.23,20.0,2.53,0.45291
13975,2019,4,Valencia,PATATAS FRESCAS,1.37,70.55,0.93,0.50005
13976,2019,4,Valencia,PATATAS CONGELADAS,0.11,12.01,1.36,0.44303
13980,2019,4,Valencia,TOMATES,1.47,79.53,1.76,0.51247
13981,2019,4,Valencia,CEBOLLAS,0.76,64.57,1.36,0.46513
13982,2019,4,Valencia,AJOS,0.2,32.47,4.13,0.4753
13983,2019,4,Valencia,COLES,0.09,12.25,1.26,0.44655
13984,2019,4,Valencia,PEPINOS,0.24,34.75,1.59,0.44119
13985,2019,4,Valencia,JUDIAS VERDES,0.39,32.7,3.13,0.45707
13986,2019,4,Valencia,PIMIENTOS,0.72,64.19,1.79,0.46697
13987,2019,4,Valencia,CHAMPIÑONES+O.SETAS,0.46,41.86,3.74,0.47818
13988,2019,4,Valencia,LECHUGA/ESC./ENDIVIA,0.85,63.42,2.97,0.48935
13989,2019,4,Valencia,ESPARRAGOS,0.32,23.47,2.96,0.45556
13991,2019,4,Valencia,BERENJENAS,0.21,38.13,1.3,0.44331
13992,2019,4,Valencia,ZANAHORIAS,0.22,56.88,0.85,0.49057
